"","cd_mun","year","mun","Area.colhida.sum","Quantidade.produzida.sum","Rendimento.medio.da.producao.sum","Valor.da.producao.sum","abbrv_s","cod_stt","BIOME","exporter","fc_m","total_land._.trase.mean","total_prod._.trase.mean","app_deficit_t","lr_deficit","lr_deficit_1","total_area","relative_deficit","relative_deficit_1","p_expo","freq_expo"
"117",2915700,2017,"Itamari (BA)",130,94,1447,572,"BA",29,"Atlantic-Forest","non-exporter",0.549466184170848,0,0,49.4752656747655,0,467.1103,2552.22195216739,0.0193851736259655,0.202406207358287,0,"non-exporter"
"118",2915809,2015,"Itambé (BA)",400,300,750,1933,"BA",29,"Atlantic-Forest","exporter",0.31412657128605,3,1,1833.35282240557,1163.4097829592,5819.7148,49697.8302214269,0.0602996668468785,0.153991986940026,0.3,"constant"
"119",2915809,2016,"Itambé (BA)",400,187,468,1416,"BA",29,"Atlantic-Forest","exporter",0.318950061734873,3,3,1833.35282240557,1163.4097829592,5819.7148,49697.8302214269,0.0602996668468785,0.153991986940026,1.6,"constant"
"120",2915809,2017,"Itambé (BA)",350,200,571,1318,"BA",29,"Atlantic-Forest","exporter",0.317417605134791,2,1,1833.35282240557,1163.4097829592,5819.7148,49697.8302214269,0.0602996668468785,0.153991986940026,0.5,"constant"
"121",2916005,2015,"Itanhém (BA)",1250,1000,800,4000,"BA",29,"Atlantic-Forest","non-exporter",0.131376043990876,0,0,1336.04655941394,1414.88122905607,2319.4489,53027.2226916014,0.0518776516822125,0.0689362043468459,0,"non-exporter"
"122",2916005,2016,"Itanhém (BA)",1250,694,555,4673,"BA",29,"Atlantic-Forest","non-exporter",0.130300105479029,0,0,1336.04655941394,1414.88122905607,2319.4489,53027.2226916014,0.0518776516822125,0.0689362043468459,0,"non-exporter"
"123",2916005,2017,"Itanhém (BA)",1250,2500,2000,15075,"BA",29,"Atlantic-Forest","non-exporter",0.131513707154001,0,0,1336.04655941394,1414.88122905607,2319.4489,53027.2226916014,0.0518776516822125,0.0689362043468459,0,"non-exporter"
"124",2916203,2015,"Itapé (BA)",15,15,1000,70,"BA",29,"Atlantic-Forest","exporter",0.175607757662801,15,15,260.748838366166,424.10574644416,1133.3949,10964.0162350236,0.0624638426403107,0.1271563000712,100,"constant"
"125",2916203,2016,"Itapé (BA)",15,4,267,24,"BA",29,"Atlantic-Forest","exporter",0.173795463018587,15,4,260.748838366166,424.10574644416,1133.3949,10964.0162350236,0.0624638426403107,0.1271563000712,100,"constant"
"126",2916203,2017,"Itapé (BA)",10,10,1000,51,"BA",29,"Atlantic-Forest","exporter",0.177158835946579,10,10,260.748838366166,424.10574644416,1133.3949,10964.0162350236,0.0624638426403107,0.1271563000712,100,"constant"
"127",2916302,2015,"Itapebi (BA)",60,64,1067,275,"BA",29,"Atlantic-Forest","non-exporter",0.264498229016666,0,0,3438.9854309186,459.628960912923,4596.1465,40999.8865280439,0.0950884190658643,0.195979369977587,0,"non-exporter"
"128",2916302,2016,"Itapebi (BA)",60,38,633,256,"BA",29,"Atlantic-Forest","non-exporter",0.257690094090134,0,0,3438.9854309186,459.628960912923,4596.1465,40999.8865280439,0.0950884190658643,0.195979369977587,0,"non-exporter"
"129",2916302,2017,"Itapebi (BA)",60,85,1417,502,"BA",29,"Atlantic-Forest","non-exporter",0.255986271622714,0,0,3438.9854309186,459.628960912923,4596.1465,40999.8865280439,0.0950884190658643,0.195979369977587,0,"non-exporter"
"130",2916609,2015,"Itapitanga (BA)",20,40,2000,156,"BA",29,"Atlantic-Forest","exporter",0.220153146320179,40,40,282.124536456479,349.12734644789,1198.4311,9222.640929084,0.0684458917741977,0.160534888850273,100,"constant"
"131",2916609,2016,"Itapitanga (BA)",40,23,575,155,"BA",29,"Atlantic-Forest","exporter",0.224126588326707,40,23,282.124536456479,349.12734644789,1198.4311,9222.640929084,0.0684458917741977,0.160534888850273,100,"constant"
"132",2916609,2017,"Itapitanga (BA)",40,38,950,228,"BA",29,"Atlantic-Forest","exporter",0.226673054912071,40,38,282.124536456479,349.12734644789,1198.4311,9222.640929084,0.0684458917741977,0.160534888850273,100,"constant"
"133",2916708,2015,"Itaquara (BA)",230,161,700,845,"BA",29,"Atlantic-Forest","non-exporter",0.294117633073252,0,0,296.831431789112,49.3716941436,1275.0047,9307.89195820737,0.0371945793405393,0.168871334008462,0,"non-exporter"
"134",2916708,2016,"Itaquara (BA)",230,113,491,856,"BA",29,"Atlantic-Forest","non-exporter",0.289368383372679,0,0,296.831431789112,49.3716941436,1275.0047,9307.89195820737,0.0371945793405393,0.168871334008462,0,"non-exporter"
"135",2916708,2017,"Itaquara (BA)",7,3,429,20,"BA",29,"Atlantic-Forest","non-exporter",0.283919183761083,0,0,296.831431789112,49.3716941436,1275.0047,9307.89195820737,0.0371945793405393,0.168871334008462,0,"non-exporter"
"136",2916906,2015,"Itiruçu (BA)",1600,1200,750,6600,"BA",29,"Atlantic-Forest","exporter",0.283730633352231,59.73333,44.8,118.368989833445,1.48733267602,942.1033,7117.35179616658,0.0168400166160144,0.148998155522482,3.7,"ocasional"
"137",2916906,2016,"Itiruçu (BA)",1600,689,431,5218,"BA",29,"Atlantic-Forest","non-exporter",0.276757173909097,0,0,118.368989833445,1.48733267602,942.1033,7117.35179616658,0.0168400166160144,0.148998155522482,0,"ocasional"
"138",2916906,2017,"Itiruçu (BA)",221,53,240,366,"BA",29,"Atlantic-Forest","non-exporter",0.270490585974946,0,0,118.368989833445,1.48733267602,942.1033,7117.35179616658,0.0168400166160144,0.148998155522482,0,"ocasional"
"139",2917102,2015,"Itororó (BA)",40,24,600,104,"BA",29,"Atlantic-Forest","non-exporter",0.373212552442193,0,0,130.750147295081,244.15786374189,1060.4154,8126.69071639197,0.046132924719377,0.146574490018728,0,"ocasional"
"140",2917102,2016,"Itororó (BA)",40,24,600,182,"BA",29,"Atlantic-Forest","exporter",0.372929072530103,40,24,130.750147295081,244.15786374189,1060.4154,8126.69071639197,0.046132924719377,0.146574490018728,100,"ocasional"
"141",2917102,2017,"Itororó (BA)",0,0,0,0,"BA",29,"Atlantic-Forest","non-exporter",0.367285507937691,0,0,130.750147295081,244.15786374189,1060.4154,8126.69071639197,0.046132924719377,0.146574490018728,0,"ocasional"
"142",2917300,2015,"Ituberá (BA)",9,16,1778,51,"BA",29,"Atlantic-Forest","exporter",0.658107914192606,9,16,121.641559774679,0,1219.5562,6604.85371037488,0.0184169953050746,0.203062447494928,100,"ocasional"
"143",2917300,2016,"Ituberá (BA)",9,10,1111,67,"BA",29,"Atlantic-Forest","non-exporter",0.657979870420887,0,0,121.641559774679,0,1219.5562,6604.85371037488,0.0184169953050746,0.203062447494928,0,"ocasional"
"144",2917300,2017,"Ituberá (BA)",0,0,0,0,"BA",29,"Atlantic-Forest","non-exporter",0.650946398174405,0,0,121.641559774679,0,1219.5562,6604.85371037488,0.0184169953050746,0.203062447494928,0,"ocasional"
"145",2917805,2015,"Jaguaripe (BA)",1,2,2000,10,"BA",29,"Atlantic-Forest","exporter",0.49419868604776,1,2,354.204888531926,47.22244512261,3470.4088,20435.5496464912,0.0196435789885134,0.187154921433132,100,"constant"
"146",2917805,2016,"Jaguaripe (BA)",1,1,1000,7,"BA",29,"Atlantic-Forest","exporter",0.494033753346292,1,1,354.204888531926,47.22244512261,3470.4088,20435.5496464912,0.0196435789885134,0.187154921433132,100,"constant"
"147",2917805,2017,"Jaguaripe (BA)",10,2,200,13,"BA",29,"Atlantic-Forest","exporter",0.489791153204546,10,2,354.204888531926,47.22244512261,3470.4088,20435.5496464912,0.0196435789885134,0.187154921433132,100,"constant"
"148",2918209,2015,"Jiquiriçá (BA)",50,40,800,128,"BA",29,"Atlantic-Forest","non-exporter",0.495237821877369,0,0,77.7496170609544,9.62287225879,791.316,5953.62381383218,0.0146755139477826,0.145972544493294,0,"non-exporter"
"149",2918209,2016,"Jiquiriçá (BA)",50,46,920,310,"BA",29,"Atlantic-Forest","non-exporter",0.503323954912021,0,0,77.7496170609544,9.62287225879,791.316,5953.62381383218,0.0146755139477826,0.145972544493294,0,"non-exporter"
"150",2918209,2017,"Jiquiriçá (BA)",0,0,0,0,"BA",29,"Atlantic-Forest","non-exporter",0.503282246940211,0,0,77.7496170609544,9.62287225879,791.316,5953.62381383218,0.0146755139477826,0.145972544493294,0,"non-exporter"
"151",2918308,2015,"Jitaúna (BA)",40,29,725,155,"BA",29,"Atlantic-Forest","exporter",0.674403875500595,40,29,62.7115216393669,0,1095.0181,5743.6721782396,0.0109183671514114,0.201566103654997,100,"ocasional"
"152",2918308,2016,"Jitaúna (BA)",40,10,250,72,"BA",29,"Atlantic-Forest","exporter",0.675069011548967,40,10,62.7115216393669,0,1095.0181,5743.6721782396,0.0109183671514114,0.201566103654997,100,"ocasional"
"153",2918308,2017,"Jitaúna (BA)",28,10,357,68,"BA",29,"Atlantic-Forest","non-exporter",0.67521292896413,0,0,62.7115216393669,0,1095.0181,5743.6721782396,0.0109183671514114,0.201566103654997,0,"ocasional"
"154",2918456,2015,"Jucuruçu (BA)",1600,2000,1250,9000,"BA",29,"Atlantic-Forest","non-exporter",0.271674467723423,0,0,1256.93097924521,1421.3198361918,3995.3035,42190.8973627978,0.063479351775973,0.124487384899199,0,"non-exporter"
"155",2918456,2016,"Jucuruçu (BA)",1600,1020,638,5851,"BA",29,"Atlantic-Forest","non-exporter",0.269453783891371,0,0,1256.93097924521,1421.3198361918,3995.3035,42190.8973627978,0.063479351775973,0.124487384899199,0,"non-exporter"
"156",2918456,2017,"Jucuruçu (BA)",1600,2000,1250,13680,"BA",29,"Atlantic-Forest","non-exporter",0.269139202627509,0,0,1256.93097924521,1421.3198361918,3995.3035,42190.8973627978,0.063479351775973,0.124487384899199,0,"non-exporter"
"157",2918555,2015,"Jussari (BA)",130,260,2000,1212,"BA",29,"Atlantic-Forest","exporter",0.424861573862193,130,260,134.3340636622,187.98704784128,874.1004,6409.84930784937,0.050285286911312,0.157325767772308,100,"constant"
"158",2918555,2016,"Jussari (BA)",110,134,1218,804,"BA",29,"Atlantic-Forest","exporter",0.425035230263306,109.99999,134,134.3340636622,187.98704784128,874.1004,6409.84930784937,0.050285286911312,0.157325767772308,100,"constant"
"159",2918555,2017,"Jussari (BA)",100,70,700,429,"BA",29,"Atlantic-Forest","exporter",0.424554169418276,100.000011,70,134.3340636622,187.98704784128,874.1004,6409.84930784937,0.050285286911312,0.157325767772308,100,"constant"
"160",2918803,2015,"Laje (BA)",30,24,800,77,"BA",29,"Atlantic-Forest","non-exporter",0.181974165311787,0,0,198.341611723723,53.06844190266,1538.4713,11462.8630432867,0.0219325706568241,0.151516502043606,0,"non-exporter"
"161",2918803,2016,"Laje (BA)",30,14,467,94,"BA",29,"Atlantic-Forest","non-exporter",0.184599939800454,0,0,198.341611723723,53.06844190266,1538.4713,11462.8630432867,0.0219325706568241,0.151516502043606,0,"non-exporter"
"162",2918803,2017,"Laje (BA)",0,0,0,0,"BA",29,"Atlantic-Forest","non-exporter",0.181644055668384,0,0,198.341611723723,53.06844190266,1538.4713,11462.8630432867,0.0219325706568241,0.151516502043606,0,"non-exporter"
"163",2918902,2015,"Lajedão (BA)",75,54,720,216,"BA",29,"Atlantic-Forest","non-exporter",0.0215744162362196,0,0,1279.17135931077,3081.93578707775,168.9239,36935.3936588485,0.118073931651294,0.0392061682809181,0,"non-exporter"
"164",2918902,2016,"Lajedão (BA)",75,52,693,350,"BA",29,"Atlantic-Forest","non-exporter",0.0206376985617575,0,0,1279.17135931077,3081.93578707775,168.9239,36935.3936588485,0.118073931651294,0.0392061682809181,0,"non-exporter"
"165",2918902,2017,"Lajedão (BA)",75,87,1160,539,"BA",29,"Atlantic-Forest","non-exporter",0.0199351683432785,0,0,1279.17135931077,3081.93578707775,168.9239,36935.3936588485,0.118073931651294,0.0392061682809181,0,"non-exporter"
"166",2919702,2015,"Macarani (BA)",40,24,600,108,"BA",29,"Atlantic-Forest","non-exporter",0.231367242504126,0,0,1511.82915462508,1372.34074274478,5149.3981,46809.520232725,0.0616150279479581,0.142304967483263,0,"non-exporter"
"167",2919702,2016,"Macarani (BA)",40,24,600,182,"BA",29,"Atlantic-Forest","non-exporter",0.234354854611731,0,0,1511.82915462508,1372.34074274478,5149.3981,46809.520232725,0.0616150279479581,0.142304967483263,0,"non-exporter"
"168",2919702,2017,"Macarani (BA)",103,11,107,67,"BA",29,"Atlantic-Forest","non-exporter",0.227608372542191,0,0,1511.82915462508,1372.34074274478,5149.3981,46809.520232725,0.0616150279479581,0.142304967483263,0,"non-exporter"
"169",2920700,2015,"Maraú (BA)",180,216,1200,842,"BA",29,"Atlantic-Forest","exporter",0.657674450423065,166.666666,200,157.84272887842,49.3986125218,2766.5367,16339.8812576834,0.0126831607973143,0.178971889866293,92.6,"ocasional"
"170",2920700,2016,"Maraú (BA)",180,130,722,875,"BA",29,"Atlantic-Forest","exporter",0.651994907453626,28.593691,20.650999,157.84272887842,49.3986125218,2766.5367,16339.8812576834,0.0126831607973143,0.178971889866293,15.9,"ocasional"
"171",2920700,2017,"Maraú (BA)",180,216,1200,1441,"BA",29,"Atlantic-Forest","non-exporter",0.6472338357577,0,0,157.84272887842,49.3986125218,2766.5367,16339.8812576834,0.0126831607973143,0.178971889866293,0,"ocasional"
"172",2920908,2015,"Mascote (BA)",190,285,1500,1328,"BA",29,"Atlantic-Forest","non-exporter",0.454057762766352,0,0,1231.15557797401,114.68447385242,3222.5273,20584.9461679786,0.0653798188658849,0.21635630434157,0,"ocasional"
"173",2920908,2016,"Mascote (BA)",194,103,531,618,"BA",29,"Atlantic-Forest","exporter",0.441818887462651,194,103,1231.15557797401,114.68447385242,3222.5273,20584.9461679786,0.0653798188658849,0.21635630434157,100,"ocasional"
"174",2920908,2017,"Mascote (BA)",230,178,774,981,"BA",29,"Atlantic-Forest","non-exporter",0.445125530342981,0,0,1231.15557797401,114.68447385242,3222.5273,20584.9461679786,0.0653798188658849,0.21635630434157,0,"ocasional"
"175",2921104,2015,"Medeiros Neto (BA)",90,72,800,288,"BA",29,"Atlantic-Forest","non-exporter",0.0381986045625381,0,0,1337.39683045772,1902.6848587587,719.1654,49825.1359052538,0.0650290587340832,0.0412755970072702,0,"non-exporter"
"176",2921104,2016,"Medeiros Neto (BA)",90,65,722,438,"BA",29,"Atlantic-Forest","non-exporter",0.0365058901928285,0,0,1337.39683045772,1902.6848587587,719.1654,49825.1359052538,0.0650290587340832,0.0412755970072702,0,"non-exporter"
"177",2921104,2017,"Medeiros Neto (BA)",90,109,1211,618,"BA",29,"Atlantic-Forest","non-exporter",0.0366353441386746,0,0,1337.39683045772,1902.6848587587,719.1654,49825.1359052538,0.0650290587340832,0.0412755970072702,0,"non-exporter"
"178",2922003,2015,"Mucuri (BA)",70,49,700,196,"BA",29,"Atlantic-Forest","non-exporter",0.182815217529919,0,0,2520.51759836882,2884.42686416682,8605.3847,87519.4916022491,0.0617570367878684,0.127124850643932,0,"non-exporter"
"179",2922003,2016,"Mucuri (BA)",228,221,969,1488,"BA",29,"Atlantic-Forest","non-exporter",0.183580657681345,0,0,2520.51759836882,2884.42686416682,8605.3847,87519.4916022491,0.0617570367878684,0.127124850643932,0,"non-exporter"
"180",2922003,2017,"Mucuri (BA)",355,691,1946,3704,"BA",29,"Atlantic-Forest","non-exporter",0.186900139163298,0,0,2520.51759836882,2884.42686416682,8605.3847,87519.4916022491,0.0617570367878684,0.127124850643932,0,"non-exporter"
"181",2922409,2015,"Mutuípe (BA)",40,32,800,102,"BA",29,"Atlantic-Forest","non-exporter",0.250198156812112,0,0,133.001714915826,0,730.4373,7999.78056951294,0.0166256703868471,0.107932837333861,0,"non-exporter"
"182",2922409,2016,"Mutuípe (BA)",40,32,800,215,"BA",29,"Atlantic-Forest","non-exporter",0.255157349066377,0,0,133.001714915826,0,730.4373,7999.78056951294,0.0166256703868471,0.107932837333861,0,"non-exporter"
"183",2922409,2017,"Mutuípe (BA)",62,33,532,188,"BA",29,"Atlantic-Forest","non-exporter",0.251498707399034,0,0,133.001714915826,0,730.4373,7999.78056951294,0.0166256703868471,0.107932837333861,0,"non-exporter"
"184",2922607,2015,"Nilo Peçanha (BA)",8,6,750,19,"BA",29,"Atlantic-Forest","non-exporter",0.756351250335883,0,0,56.4575840936662,0,1127.2671,6398.43232271701,0.00882365886612867,0.185002298124021,0,"non-exporter"
"185",2922607,2016,"Nilo Peçanha (BA)",14,14,1000,94,"BA",29,"Atlantic-Forest","non-exporter",0.751443558244594,0,0,56.4575840936662,0,1127.2671,6398.43232271701,0.00882365886612867,0.185002298124021,0,"non-exporter"
"186",2922607,2017,"Nilo Peçanha (BA)",0,0,0,0,"BA",29,"Atlantic-Forest","non-exporter",0.746474595761704,0,0,56.4575840936662,0,1127.2671,6398.43232271701,0.00882365886612867,0.185002298124021,0,"non-exporter"
"187",2922706,2015,"Nova Canaã (BA)",500,600,1200,3600,"BA",29,"Atlantic-Forest","exporter",0.26411812259291,56.17083,67.405,518.716290058572,397.91867618407,2448.1435,25961.9487944551,0.0353068628822816,0.114277237565934,11.2,"constant"
"188",2922706,2016,"Nova Canaã (BA)",543,315,580,2048,"BA",29,"Atlantic-Forest","exporter",0.267262929601711,542.99993,315,518.716290058572,397.91867618407,2448.1435,25961.9487944551,0.0353068628822816,0.114277237565934,100,"constant"
"189",2922706,2017,"Nova Canaã (BA)",600,440,733,3102,"BA",29,"Atlantic-Forest","exporter",0.267695679131685,132.5795,97.225,518.716290058572,397.91867618407,2448.1435,25961.9487944551,0.0353068628822816,0.114277237565934,22.1,"constant"
"190",2922755,2015,"Nova Ibiá (BA)",65,44,677,176,"BA",29,"Atlantic-Forest","non-exporter",0.613276908781684,0,0,47.9321285495455,0,524.09,3023.96935214226,0.0158507322554672,0.189162673935273,0,"non-exporter"
"191",2922755,2016,"Nova Ibiá (BA)",65,57,877,384,"BA",29,"Atlantic-Forest","non-exporter",0.618085918459178,0,0,47.9321285495455,0,524.09,3023.96935214226,0.0158507322554672,0.189162673935273,0,"non-exporter"
"192",2922755,2017,"Nova Ibiá (BA)",65,95,1462,562,"BA",29,"Atlantic-Forest","non-exporter",0.621236756998872,0,0,47.9321285495455,0,524.09,3023.96935214226,0.0158507322554672,0.189162673935273,0,"non-exporter"
"193",2923001,2015,"Nova Viçosa (BA)",300,240,800,960,"BA",29,"Atlantic-Forest","non-exporter",0.199517537523756,0,0,1148.0446864414,1376.87702619022,4996.5221,46957.7790250339,0.0537700411956354,0.1308530112373,0,"non-exporter"
"194",2923001,2016,"Nova Viçosa (BA)",300,144,480,970,"BA",29,"Atlantic-Forest","non-exporter",0.200282296757046,0,0,1148.0446864414,1376.87702619022,4996.5221,46957.7790250339,0.0537700411956354,0.1308530112373,0,"non-exporter"
"195",2923001,2017,"Nova Viçosa (BA)",347,688,1983,4018,"BA",29,"Atlantic-Forest","non-exporter",0.20247533732135,0,0,1148.0446864414,1376.87702619022,4996.5221,46957.7790250339,0.0537700411956354,0.1308530112373,0,"non-exporter"
"196",2923902,2015,"Pau Brasil (BA)",30,51,1700,238,"BA",29,"Atlantic-Forest","exporter",0.419374091406593,30,51,247.091358391652,147.34059602186,1675.3912,10542.6948153583,0.0374128210406806,0.182352101816609,100,"ocasional"
"197",2923902,2016,"Pau Brasil (BA)",51,36,706,216,"BA",29,"Atlantic-Forest","exporter",0.43051339820344,51,35.999998,247.091358391652,147.34059602186,1675.3912,10542.6948153583,0.0374128210406806,0.182352101816609,100,"ocasional"
"198",2923902,2017,"Pau Brasil (BA)",41,63,1537,378,"BA",29,"Atlantic-Forest","non-exporter",0.435582170460367,0,0,247.091358391652,147.34059602186,1675.3912,10542.6948153583,0.0374128210406806,0.182352101816609,0,"ocasional"
"199",2924678,2015,"Piraí do Norte (BA)",10,8,800,26,"BA",29,"Atlantic-Forest","non-exporter",0.610566527068322,0,0,23.9477108082484,0,572.6448,3361.64032306068,0.00712381709725705,0.177470655238056,0,"non-exporter"
"200",2924678,2016,"Piraí do Norte (BA)",17,10,588,67,"BA",29,"Atlantic-Forest","non-exporter",0.604893509341373,0,0,23.9477108082484,0,572.6448,3361.64032306068,0.00712381709725705,0.177470655238056,0,"non-exporter"
"201",2924678,2017,"Piraí do Norte (BA)",0,0,0,0,"BA",29,"Atlantic-Forest","non-exporter",0.596530244328294,0,0,23.9477108082484,0,572.6448,3361.64032306068,0.00712381709725705,0.177470655238056,0,"non-exporter"
